encoder_length,time_idx,year,month,day,hour,minute,relative_time_idx,quantity_MW,quantity_MW_lead1_pred,quantity_MW_lead2_pred,quantity_MW_lead3_pred,quantity_MW_lead4_pred,quantity_MW_lead5_pred,quantity_MW_lead6_pred,quantity_MW_lead7_pred,quantity_MW_lead8_pred,quantity_MW_lead9_pred,quantity_MW_lead10_pred,quantity_MW_lead11_pred,quantity_MW_lead12_pred,quantity_MW_lead13_pred,quantity_MW_lead14_pred,quantity_MW_lead15_pred,quantity_MW_lead16_pred,quantity_MW_lead17_pred,quantity_MW_lead18_pred,quantity_MW_lead19_pred,quantity_MW_lead20_pred,quantity_MW_lead21_pred,quantity_MW_lead22_pred,quantity_MW_lead23_pred,quantity_MW_lead24_pred,quantity_MW_lead25_pred,quantity_MW_lead26_pred,quantity_MW_lead27_pred,quantity_MW_lead28_pred,quantity_MW_lead29_pred,quantity_MW_lead30_pred,quantity_MW_lead31_pred,quantity_MW_lead32_pred,quantity_MW_lead33_pred,quantity_MW_lead34_pred,quantity_MW_lead35_pred,quantity_MW_lead36_pred,quantity_MW_lead37_pred,quantity_MW_lead38_pred,quantity_MW_lead39_pred,quantity_MW_lead40_pred,quantity_MW_lead41_pred,quantity_MW_lead42_pred,quantity_MW_lead43_pred,quantity_MW_lead44_pred,quantity_MW_lead45_pred,quantity_MW_lead46_pred,quantity_MW_lead47_pred,quantity_MW_lead48_pred,quantity_MW_lead49_pred,quantity_MW_lead50_pred,quantity_MW_lead51_pred,quantity_MW_lead52_pred,quantity_MW_lead53_pred,quantity_MW_lead54_pred,quantity_MW_lead55_pred,quantity_MW_lead56_pred,quantity_MW_lead57_pred,quantity_MW_lead58_pred,quantity_MW_lead59_pred,quantity_MW_lead60_pred,quantity_MW_lead61_pred,quantity_MW_lead62_pred,quantity_MW_lead63_pred,quantity_MW_lead64_pred,quantity_MW_lead65_pred,quantity_MW_lead66_pred,quantity_MW_lead67_pred,quantity_MW_lead68_pred,quantity_MW_lead69_pred,quantity_MW_lead70_pred,quantity_MW_lead71_pred,quantity_MW_lead72_pred,quantity_MW_lead1_true,quantity_MW_lead2_true,quantity_MW_lead3_true,quantity_MW_lead4_true,quantity_MW_lead5_true,quantity_MW_lead6_true,quantity_MW_lead7_true,quantity_MW_lead8_true,quantity_MW_lead9_true,quantity_MW_lead10_true,quantity_MW_lead11_true,quantity_MW_lead12_true,quantity_MW_lead13_true,quantity_MW_lead14_true,quantity_MW_lead15_true,quantity_MW_lead16_true,quantity_MW_lead17_true,quantity_MW_lead18_true,quantity_MW_lead19_true,quantity_MW_lead20_true,quantity_MW_lead21_true,quantity_MW_lead22_true,quantity_MW_lead23_true,quantity_MW_lead24_true,quantity_MW_lead25_true,quantity_MW_lead26_true,quantity_MW_lead27_true,quantity_MW_lead28_true,quantity_MW_lead29_true,quantity_MW_lead30_true,quantity_MW_lead31_true,quantity_MW_lead32_true,quantity_MW_lead33_true,quantity_MW_lead34_true,quantity_MW_lead35_true,quantity_MW_lead36_true,quantity_MW_lead37_true,quantity_MW_lead38_true,quantity_MW_lead39_true,quantity_MW_lead40_true,quantity_MW_lead41_true,quantity_MW_lead42_true,quantity_MW_lead43_true,quantity_MW_lead44_true,quantity_MW_lead45_true,quantity_MW_lead46_true,quantity_MW_lead47_true,quantity_MW_lead48_true,quantity_MW_lead49_true,quantity_MW_lead50_true,quantity_MW_lead51_true,quantity_MW_lead52_true,quantity_MW_lead53_true,quantity_MW_lead54_true,quantity_MW_lead55_true,quantity_MW_lead56_true,quantity_MW_lead57_true,quantity_MW_lead58_true,quantity_MW_lead59_true,quantity_MW_lead60_true,quantity_MW_lead61_true,quantity_MW_lead62_true,quantity_MW_lead63_true,quantity_MW_lead64_true,quantity_MW_lead65_true,quantity_MW_lead66_true,quantity_MW_lead67_true,quantity_MW_lead68_true,quantity_MW_lead69_true,quantity_MW_lead70_true,quantity_MW_lead71_true,quantity_MW_lead72_true
1.0,-1.0941881,0.0,-0.43475586,-1.4492735,0.9305494,0.0,0.29583332,1.5633478,24055.541,23953.98,23845.188,23734.54,23616.898,23508.691,23416.531,23341.34,23280.756,23231.865,23192.092,23159.361,23132.045,23108.896,23088.969,23071.549,23056.105,23042.24,23029.654,23018.129,23007.498,22997.633,22988.438,22979.828,22971.748,22964.14,22956.965,22950.178,22943.748,22937.648,22931.85,22926.334,22921.078,22916.062,22911.273,22906.695,22902.314,22898.121,22894.102,22890.248,22886.55,22883.0,22879.594,22876.32,22873.178,22870.154,22867.25,22864.459,22861.775,22859.195,22856.715,22854.332,22852.041,22849.842,22847.727,22845.697,22843.748,22841.879,22840.086,22838.367,22836.72,22835.143,22833.635,22832.191,22830.814,22829.498,22828.242,22827.045,22825.904,22824.82,22823.791,22822.814,27744.0,28104.0,26600.0,24712.0,23232.0,22080.0,21256.0,20732.0,20720.0,21584.0,24916.0,27104.0,28184.0,29132.0,28564.0,27764.0,27940.0,27968.0,27392.0,27040.0,27536.0,28260.0,29072.0,29716.0,30852.0,30156.0,27524.0,25040.0,24320.0,23284.0,22476.0,22148.0,22096.0,22960.0,25688.0,27612.0,28344.0,28636.0,28172.0,27796.0,27952.0,28340.0,27756.0,27180.0,27816.0,29008.0,29472.0,30392.0,31964.0,31248.0,28420.0,26068.0,25032.0,23876.0,23072.0,22564.0,22560.0,23244.0,25976.0,27908.0,28868.0,28756.0,28672.0,28940.0,29456.0,29568.0,29228.0,28892.0,29328.0,30320.0,31220.0,31716.0
1.0,-1.0922041,0.0,-0.43475586,-1.4492735,1.0749707,0.0,0.29583332,1.9113635,24053.947,23953.451,23845.527,23735.453,23618.275,23510.41,23418.469,23343.395,23282.857,23233.96,23194.15,23161.363,23133.982,23110.764,23090.77,23073.287,23057.783,23043.861,23031.229,23019.658,23008.986,22999.084,22989.854,22981.219,22973.111,22965.48,22958.283,22951.479,22945.035,22938.922,22933.113,22927.588,22922.324,22917.305,22912.51,22907.93,22903.549,22899.355,22895.336,22891.484,22887.791,22884.246,22880.844,22877.578,22874.44,22871.424,22868.527,22865.744,22863.07,22860.5,22858.03,22855.656,22853.377,22851.188,22849.086,22847.066,22845.129,22843.273,22841.492,22839.785,22838.152,22836.588,22835.092,22833.662,22832.295,22830.992,22829.748,22828.562,22827.436,22826.363,22825.346,22824.379,28104.0,26600.0,24712.0,23232.0,22080.0,21256.0,20732.0,20720.0,21584.0,24916.0,27104.0,28184.0,29132.0,28564.0,27764.0,27940.0,27968.0,27392.0,27040.0,27536.0,28260.0,29072.0,29716.0,30852.0,30156.0,27524.0,25040.0,24320.0,23284.0,22476.0,22148.0,22096.0,22960.0,25688.0,27612.0,28344.0,28636.0,28172.0,27796.0,27952.0,28340.0,27756.0,27180.0,27816.0,29008.0,29472.0,30392.0,31964.0,31248.0,28420.0,26068.0,25032.0,23876.0,23072.0,22564.0,22560.0,23244.0,25976.0,27908.0,28868.0,28756.0,28672.0,28940.0,29456.0,29568.0,29228.0,28892.0,29328.0,30320.0,31220.0,31716.0,32976.0
1.0,-1.09022,0.0,-0.43475586,-1.4492735,1.219392,0.0,0.29583332,1.6163788,24052.342,23952.873,23845.793,23736.281,23619.562,23512.035,23420.318,23345.363,23284.877,23235.98,23196.14,23163.303,23135.86,23112.578,23092.52,23074.977,23059.416,23045.443,23032.762,23021.146,23010.436,23000.5,22991.24,22982.576,22974.443,22966.793,22959.576,22952.754,22946.297,22940.172,22934.355,22928.82,22923.55,22918.527,22913.73,22909.148,22904.768,22900.574,22896.557,22892.709,22889.02,22885.479,22882.084,22878.822,22875.691,22872.684,22869.797,22867.021,22864.357,22861.797,22859.336,22856.973,22854.705,22852.525,22850.436,22848.43,22846.506,22844.66,22842.89,22841.197,22839.576,22838.025,22836.541,22835.125,22833.77,22832.479,22831.248,22830.074,22828.959,22827.898,22826.893,22825.938,26600.0,24712.0,23232.0,22080.0,21256.0,20732.0,20720.0,21584.0,24916.0,27104.0,28184.0,29132.0,28564.0,27764.0,27940.0,27968.0,27392.0,27040.0,27536.0,28260.0,29072.0,29716.0,30852.0,30156.0,27524.0,25040.0,24320.0,23284.0,22476.0,22148.0,22096.0,22960.0,25688.0,27612.0,28344.0,28636.0,28172.0,27796.0,27952.0,28340.0,27756.0,27180.0,27816.0,29008.0,29472.0,30392.0,31964.0,31248.0,28420.0,26068.0,25032.0,23876.0,23072.0,22564.0,22560.0,23244.0,25976.0,27908.0,28868.0,28756.0,28672.0,28940.0,29456.0,29568.0,29228.0,28892.0,29328.0,30320.0,31220.0,31716.0,32976.0,31908.0
1.0,-1.088236,0.0,-0.43475586,-1.4492735,1.3638132,0.0,0.29583332,0.8739453,24050.725,23952.244,23845.988,23737.027,23620.758,23513.568,23422.078,23347.248,23286.82,23237.932,23198.064,23165.18,23137.68,23114.34,23094.219,23076.62,23061.004,23046.98,23034.254,23022.6,23011.852,23001.883,22992.594,22983.902,22975.748,22968.076,22960.842,22954.006,22947.535,22941.4,22935.574,22930.035,22924.76,22919.732,22914.934,22910.352,22905.97,22901.777,22897.766,22893.92,22890.234,22886.701,22883.31,22880.057,22876.934,22873.934,22871.055,22868.291,22865.635,22863.084,22860.635,22858.283,22856.025,22853.86,22851.78,22849.785,22847.873,22846.041,22844.285,22842.604,22840.994,22839.455,22837.984,22836.58,22835.238,22833.959,22832.738,22831.578,22830.475,22829.426,22828.43,22827.488,24712.0,23232.0,22080.0,21256.0,20732.0,20720.0,21584.0,24916.0,27104.0,28184.0,29132.0,28564.0,27764.0,27940.0,27968.0,27392.0,27040.0,27536.0,28260.0,29072.0,29716.0,30852.0,30156.0,27524.0,25040.0,24320.0,23284.0,22476.0,22148.0,22096.0,22960.0,25688.0,27612.0,28344.0,28636.0,28172.0,27796.0,27952.0,28340.0,27756.0,27180.0,27816.0,29008.0,29472.0,30392.0,31964.0,31248.0,28420.0,26068.0,25032.0,23876.0,23072.0,22564.0,22560.0,23244.0,25976.0,27908.0,28868.0,28756.0,28672.0,28940.0,29456.0,29568.0,29228.0,28892.0,29328.0,30320.0,31220.0,31716.0,32976.0,31908.0,29220.0
1.0,-1.086252,0.0,-0.43475586,-1.4492735,1.5082345,0.0,0.29583332,0.22652563,24049.094,23951.566,23846.115,23737.695,23621.867,23515.012,23423.75,23349.05,23288.686,23239.81,23199.924,23166.996,23139.445,23116.047,23095.871,23078.215,23062.549,23048.477,23035.707,23024.014,23013.23,23003.232,22993.914,22985.2,22977.023,22969.332,22962.082,22955.232,22948.75,22942.605,22936.773,22931.227,22925.95,22920.92,22916.121,22911.537,22907.158,22902.969,22898.959,22895.117,22891.438,22887.91,22884.527,22881.281,22878.164,22875.176,22872.305,22869.549,22866.902,22864.363,22861.924,22859.584,22857.338,22855.182,22853.115,22851.133,22849.234,22847.414,22845.67,22844.002,22842.406,22840.879,22839.42,22838.027,22836.697,22835.43,22834.223,22833.074,22831.98,22830.945,22829.96,22829.027,23232.0,22080.0,21256.0,20732.0,20720.0,21584.0,24916.0,27104.0,28184.0,29132.0,28564.0,27764.0,27940.0,27968.0,27392.0,27040.0,27536.0,28260.0,29072.0,29716.0,30852.0,30156.0,27524.0,25040.0,24320.0,23284.0,22476.0,22148.0,22096.0,22960.0,25688.0,27612.0,28344.0,28636.0,28172.0,27796.0,27952.0,28340.0,27756.0,27180.0,27816.0,29008.0,29472.0,30392.0,31964.0,31248.0,28420.0,26068.0,25032.0,23876.0,23072.0,22564.0,22560.0,23244.0,25976.0,27908.0,28868.0,28756.0,28672.0,28940.0,29456.0,29568.0,29228.0,28892.0,29328.0,30320.0,31220.0,31716.0,32976.0,31908.0,29220.0,26876.0
1.0,-1.084268,0.0,-0.43475586,-1.4492735,1.6526557,0.0,0.29583332,-0.1071275,24047.451,23950.844,23846.176,23738.283,23622.893,23516.371,23425.34,23350.773,23290.477,23241.621,23201.717,23168.754,23141.154,23117.701,23097.473,23079.764,23064.049,23049.934,23037.121,23025.393,23014.576,23004.547,22995.203,22986.465,22978.27,22970.562,22963.297,22956.436,22949.943,22943.791,22937.951,22932.402,22927.121,22922.088,22917.29,22912.709,22908.33,22904.145,22900.139,22896.303,22892.629,22889.107,22885.73,22882.494,22879.387,22876.406,22873.545,22870.799,22868.164,22865.633,22863.207,22860.875,22858.643,22856.5,22854.445,22852.475,22850.588,22848.78,22847.049,22845.393,22843.809,22842.295,22840.848,22839.467,22838.148,22836.895,22835.697,22834.56,22833.48,22832.453,22831.48,22830.559,22080.0,21256.0,20732.0,20720.0,21584.0,24916.0,27104.0,28184.0,29132.0,28564.0,27764.0,27940.0,27968.0,27392.0,27040.0,27536.0,28260.0,29072.0,29716.0,30852.0,30156.0,27524.0,25040.0,24320.0,23284.0,22476.0,22148.0,22096.0,22960.0,25688.0,27612.0,28344.0,28636.0,28172.0,27796.0,27952.0,28340.0,27756.0,27180.0,27816.0,29008.0,29472.0,30392.0,31964.0,31248.0,28420.0,26068.0,25032.0,23876.0,23072.0,22564.0,22560.0,23244.0,25976.0,27908.0,28868.0,28756.0,28672.0,28940.0,29456.0,29568.0,29228.0,28892.0,29328.0,30320.0,31220.0,31716.0,32976.0,31908.0,29220.0,26876.0,25668.0
1.0,-1.082284,0.0,-0.43475586,-1.3416047,-1.6690334,0.0,0.29583332,-0.48718274,24045.799,23950.072,23846.172,23738.799,23623.834,23517.643,23426.844,23352.418,23292.193,23243.363,23203.45,23170.453,23142.809,23119.307,23099.027,23081.268,23065.508,23051.35,23038.498,23026.734,23015.887,23005.828,22996.46,22987.701,22979.488,22971.764,22964.486,22957.613,22951.113,22944.953,22939.11,22933.557,22928.273,22923.242,22918.441,22913.863,22909.488,22905.307,22901.305,22897.477,22893.809,22890.293,22886.924,22883.695,22880.596,22877.625,22874.773,22872.04,22869.414,22866.895,22864.479,22862.162,22859.94,22857.809,22855.766,22853.809,22851.934,22850.139,22848.42,22846.775,22845.205,22843.703,22842.268,22840.898,22839.594,22838.35,22837.164,22836.04,22834.969,22833.953,22832.992,22832.08,21256.0,20732.0,20720.0,21584.0,24916.0,27104.0,28184.0,29132.0,28564.0,27764.0,27940.0,27968.0,27392.0,27040.0,27536.0,28260.0,29072.0,29716.0,30852.0,30156.0,27524.0,25040.0,24320.0,23284.0,22476.0,22148.0,22096.0,22960.0,25688.0,27612.0,28344.0,28636.0,28172.0,27796.0,27952.0,28340.0,27756.0,27180.0,27816.0,29008.0,29472.0,30392.0,31964.0,31248.0,28420.0,26068.0,25032.0,23876.0,23072.0,22564.0,22560.0,23244.0,25976.0,27908.0,28868.0,28756.0,28672.0,28940.0,29456.0,29568.0,29228.0,28892.0,29328.0,30320.0,31220.0,31716.0,32976.0,31908.0,29220.0,26876.0,25668.0,24292.0
1.0,-1.0802999,0.0,-0.43475586,-1.3416047,-1.5246122,0.0,0.29583332,-0.7081451,24044.137,23949.262,23846.105,23739.24,23624.697,23518.834,23428.27,23353.984,23293.84,23245.04,23205.12,23172.096,23144.408,23120.861,23100.533,23082.73,23066.924,23052.727,23039.838,23028.04,23017.164,23007.08,22997.688,22988.908,22980.68,22972.941,22965.65,22958.77,22952.26,22946.096,22940.248,22934.691,22929.408,22924.375,22919.578,22915.002,22910.63,22906.453,22902.459,22898.635,22894.975,22891.469,22888.107,22884.887,22881.797,22878.834,22875.994,22873.27,22870.654,22868.148,22865.744,22863.438,22861.227,22859.11,22857.078,22855.135,22853.271,22851.488,22849.783,22848.152,22846.592,22845.102,22843.68,22842.322,22841.03,22839.797,22838.623,22837.508,22836.45,22835.445,22834.492,22833.592,20732.0,20720.0,21584.0,24916.0,27104.0,28184.0,29132.0,28564.0,27764.0,27940.0,27968.0,27392.0,27040.0,27536.0,28260.0,29072.0,29716.0,30852.0,30156.0,27524.0,25040.0,24320.0,23284.0,22476.0,22148.0,22096.0,22960.0,25688.0,27612.0,28344.0,28636.0,28172.0,27796.0,27952.0,28340.0,27756.0,27180.0,27816.0,29008.0,29472.0,30392.0,31964.0,31248.0,28420.0,26068.0,25032.0,23876.0,23072.0,22564.0,22560.0,23244.0,25976.0,27908.0,28868.0,28756.0,28672.0,28940.0,29456.0,29568.0,29228.0,28892.0,29328.0,30320.0,31220.0,31716.0,32976.0,31908.0,29220.0,26876.0,25668.0,24292.0,23492.0
1.0,-1.0783159,0.0,-0.43475586,-1.3416047,-1.3801908,0.0,0.29583332,-0.83188397,24042.46,23948.406,23845.979,23739.611,23625.482,23519.945,23429.617,23355.48,23295.418,23246.648,23206.729,23173.682,23145.959,23122.367,23101.996,23084.146,23068.3,23054.064,23041.14,23029.312,23018.406,23008.297,22998.887,22990.09,22981.844,22974.092,22966.793,22959.9,22953.387,22947.217,22941.367,22935.81,22930.525,22925.494,22920.7,22916.127,22911.76,22907.588,22903.598,22899.781,22896.129,22892.629,22889.277,22886.066,22882.986,22880.035,22877.205,22874.49,22871.887,22869.393,22867.0,22864.705,22862.508,22860.402,22858.383,22856.451,22854.602,22852.832,22851.139,22849.518,22847.97,22846.492,22845.082,22843.738,22842.455,22841.234,22840.072,22838.969,22837.92,22836.926,22835.984,22835.092,20720.0,21584.0,24916.0,27104.0,28184.0,29132.0,28564.0,27764.0,27940.0,27968.0,27392.0,27040.0,27536.0,28260.0,29072.0,29716.0,30852.0,30156.0,27524.0,25040.0,24320.0,23284.0,22476.0,22148.0,22096.0,22960.0,25688.0,27612.0,28344.0,28636.0,28172.0,27796.0,27952.0,28340.0,27756.0,27180.0,27816.0,29008.0,29472.0,30392.0,31964.0,31248.0,28420.0,26068.0,25032.0,23876.0,23072.0,22564.0,22560.0,23244.0,25976.0,27908.0,28868.0,28756.0,28672.0,28940.0,29456.0,29568.0,29228.0,28892.0,29328.0,30320.0,31220.0,31716.0,32976.0,31908.0,29220.0,26876.0,25668.0,24292.0,23492.0,23044.0
1.0,-1.0763319,0.0,-0.43475586,-1.3416047,-1.2357696,0.0,0.29583332,-0.7622808,24040.781,23947.512,23845.791,23739.912,23626.195,23520.98,23430.889,23356.902,23296.928,23248.197,23208.281,23175.213,23147.457,23123.828,23103.412,23085.523,23069.637,23055.363,23042.408,23030.549,23019.617,23009.486,23000.055,22991.24,22982.98,22975.219,22967.908,22961.012,22954.492,22948.318,22942.465,22936.908,22931.625,22926.596,22921.805,22917.234,22912.873,22908.707,22904.725,22900.914,22897.271,22893.781,22890.438,22887.234,22884.166,22881.225,22878.404,22875.701,22873.111,22870.627,22868.246,22865.967,22863.78,22861.686,22859.68,22857.762,22855.922,22854.164,22852.482,22850.877,22849.342,22847.875,22846.477,22845.143,22843.873,22842.662,22841.512,22840.418,22839.38,22838.396,22837.463,22836.582,21584.0,24916.0,27104.0,28184.0,29132.0,28564.0,27764.0,27940.0,27968.0,27392.0,27040.0,27536.0,28260.0,29072.0,29716.0,30852.0,30156.0,27524.0,25040.0,24320.0,23284.0,22476.0,22148.0,22096.0,22960.0,25688.0,27612.0,28344.0,28636.0,28172.0,27796.0,27952.0,28340.0,27756.0,27180.0,27816.0,29008.0,29472.0,30392.0,31964.0,31248.0,28420.0,26068.0,25032.0,23876.0,23072.0,22564.0,22560.0,23244.0,25976.0,27908.0,28868.0,28756.0,28672.0,28940.0,29456.0,29568.0,29228.0,28892.0,29328.0,30320.0,31220.0,31716.0,32976.0,31908.0,29220.0,26876.0,25668.0,24292.0,23492.0,23044.0,23296.0
1.0,-1.0743479,0.0,-0.43475586,-1.3416047,-1.0913483,0.0,0.29583332,-0.3126225,24039.09,23946.58,23845.55,23740.148,23626.836,23521.941,23432.088,23358.252,23298.371,23249.684,23209.773,23176.691,23148.906,23125.238,23104.785,23086.857,23070.936,23056.627,23043.639,23031.752,23020.795,23010.643,23001.193,22992.365,22984.092,22976.32,22969.002,22962.1,22955.576,22949.4,22943.545,22937.988,22932.707,22927.68,22922.895,22918.328,22913.975,22909.814,22905.838,22902.037,22898.4,22894.92,22891.586,22888.395,22885.336,22882.404,22879.596,22876.904,22874.324,22871.854,22869.484,22867.217,22865.043,22862.96,22860.969,22859.062,22857.236,22855.49,22853.82,22852.227,22850.703,22849.25,22847.861,22846.54,22845.28,22844.082,22842.941,22841.857,22840.83,22839.855,22838.934,22838.062,24916.0,27104.0,28184.0,29132.0,28564.0,27764.0,27940.0,27968.0,27392.0,27040.0,27536.0,28260.0,29072.0,29716.0,30852.0,30156.0,27524.0,25040.0,24320.0,23284.0,22476.0,22148.0,22096.0,22960.0,25688.0,27612.0,28344.0,28636.0,28172.0,27796.0,27952.0,28340.0,27756.0,27180.0,27816.0,29008.0,29472.0,30392.0,31964.0,31248.0,28420.0,26068.0,25032.0,23876.0,23072.0,22564.0,22560.0,23244.0,25976.0,27908.0,28868.0,28756.0,28672.0,28940.0,29456.0,29568.0,29228.0,28892.0,29328.0,30320.0,31220.0,31716.0,32976.0,31908.0,29220.0,26876.0,25668.0,24292.0,23492.0,23044.0,23296.0,24924.0
1.0,-1.0723639,0.0,-0.43475586,-1.3416047,-0.9469271,0.0,0.29583332,0.16797061,24037.39,23945.61,23845.254,23740.322,23627.408,23522.828,23433.215,23359.535,23299.75,23251.11,23211.21,23178.117,23150.307,23126.605,23106.115,23088.152,23072.193,23057.854,23044.836,23032.922,23021.943,23011.771,23002.305,22993.463,22985.178,22977.398,22970.074,22963.166,22956.639,22950.46,22944.607,22939.05,22933.771,22928.75,22923.967,22919.408,22915.059,22910.906,22906.94,22903.146,22899.518,22896.047,22892.723,22889.541,22886.492,22883.574,22880.777,22878.098,22875.53,22873.07,22870.715,22868.457,22866.299,22864.229,22862.248,22860.354,22858.54,22856.807,22855.15,22853.566,22852.055,22850.613,22849.238,22847.926,22846.678,22845.49,22844.36,22843.287,22842.27,22841.305,22840.393,22839.53,27104.0,28184.0,29132.0,28564.0,27764.0,27940.0,27968.0,27392.0,27040.0,27536.0,28260.0,29072.0,29716.0,30852.0,30156.0,27524.0,25040.0,24320.0,23284.0,22476.0,22148.0,22096.0,22960.0,25688.0,27612.0,28344.0,28636.0,28172.0,27796.0,27952.0,28340.0,27756.0,27180.0,27816.0,29008.0,29472.0,30392.0,31964.0,31248.0,28420.0,26068.0,25032.0,23876.0,23072.0,22564.0,22560.0,23244.0,25976.0,27908.0,28868.0,28756.0,28672.0,28940.0,29456.0,29568.0,29228.0,28892.0,29328.0,30320.0,31220.0,31716.0,32976.0,31908.0,29220.0,26876.0,25668.0,24292.0,23492.0,23044.0,23296.0,24924.0,26664.0
1.0,-1.0703799,0.0,-0.43475586,-1.3416047,-0.8025058,0.0,0.29583332,0.717062,24035.686,23944.604,23844.904,23740.432,23627.914,23523.648,23434.271,23360.75,23301.064,23252.477,23212.596,23179.492,23151.658,23127.928,23107.404,23089.404,23073.414,23059.043,23045.998,23034.06,23023.06,23012.87,23003.389,22994.533,22986.24,22978.453,22971.121,22964.21,22957.682,22951.504,22945.65,22940.098,22934.82,22929.803,22925.025,22920.473,22916.13,22911.984,22908.027,22904.242,22900.625,22897.162,22893.848,22890.678,22887.64,22884.732,22881.947,22879.281,22876.727,22874.28,22871.936,22869.691,22867.543,22865.486,22863.52,22861.635,22859.834,22858.113,22856.469,22854.896,22853.398,22851.967,22850.602,22849.303,22848.064,22846.887,22845.77,22844.707,22843.697,22842.742,22841.84,22840.984,28184.0,29132.0,28564.0,27764.0,27940.0,27968.0,27392.0,27040.0,27536.0,28260.0,29072.0,29716.0,30852.0,30156.0,27524.0,25040.0,24320.0,23284.0,22476.0,22148.0,22096.0,22960.0,25688.0,27612.0,28344.0,28636.0,28172.0,27796.0,27952.0,28340.0,27756.0,27180.0,27816.0,29008.0,29472.0,30392.0,31964.0,31248.0,28420.0,26068.0,25032.0,23876.0,23072.0,22564.0,22560.0,23244.0,25976.0,27908.0,28868.0,28756.0,28672.0,28940.0,29456.0,29568.0,29228.0,28892.0,29328.0,30320.0,31220.0,31716.0,32976.0,31908.0,29220.0,26876.0,25668.0,24292.0,23492.0,23044.0,23296.0,24924.0,26664.0,28652.0
1.0,-1.0683957,0.0,-0.43475586,-1.3416047,-0.6580845,0.0,0.29583332,0.97448313,24033.973,23943.562,23844.506,23740.482,23628.355,23524.398,23435.264,23361.902,23302.32,23253.787,23213.926,23180.818,23152.965,23129.207,23108.652,23090.62,23074.598,23060.197,23047.127,23035.166,23024.148,23013.941,23004.445,22995.578,22987.277,22979.482,22972.148,22965.234,22958.703,22952.527,22946.676,22941.125,22935.852,22930.84,22926.068,22921.523,22917.188,22913.05,22909.102,22905.326,22901.717,22898.266,22894.965,22891.805,22888.777,22885.883,22883.11,22880.453,22877.912,22875.477,22873.146,22870.916,22868.78,22866.734,22864.78,22862.908,22861.121,22859.41,22857.777,22856.219,22854.73,22853.312,22851.957,22850.67,22849.441,22848.275,22847.166,22846.113,22845.115,22844.168,22843.275,22842.43,29132.0,28564.0,27764.0,27940.0,27968.0,27392.0,27040.0,27536.0,28260.0,29072.0,29716.0,30852.0,30156.0,27524.0,25040.0,24320.0,23284.0,22476.0,22148.0,22096.0,22960.0,25688.0,27612.0,28344.0,28636.0,28172.0,27796.0,27952.0,28340.0,27756.0,27180.0,27816.0,29008.0,29472.0,30392.0,31964.0,31248.0,28420.0,26068.0,25032.0,23876.0,23072.0,22564.0,22560.0,23244.0,25976.0,27908.0,28868.0,28756.0,28672.0,28940.0,29456.0,29568.0,29228.0,28892.0,29328.0,30320.0,31220.0,31716.0,32976.0,31908.0,29220.0,26876.0,25668.0,24292.0,23492.0,23044.0,23296.0,24924.0,26664.0,28652.0,29584.0
1.0,-1.0664117,0.0,-0.43475586,-1.3416047,-0.5136633,0.0,0.29583332,1.0330381,24032.254,23942.49,23844.057,23740.475,23628.734,23525.086,23436.188,23362.99,23303.516,23255.043,23215.205,23182.096,23154.227,23130.443,23109.857,23091.797,23075.746,23061.318,23048.223,23036.242,23025.205,23014.982,23005.475,22996.6,22988.291,22980.49,22973.152,22966.236,22959.707,22953.531,22947.684,22942.137,22936.87,22931.861,22927.098,22922.559,22918.232,22914.104,22910.162,22906.398,22902.8,22899.36,22896.066,22892.92,22889.906,22887.021,22884.262,22881.62,22879.088,22876.668,22874.348,22872.129,22870.006,22867.975,22866.031,22864.174,22862.396,22860.7,22859.078,22857.531,22856.055,22854.646,22853.303,22852.025,22850.809,22849.652,22848.553,22847.51,22846.521,22845.584,22844.697,22843.86,28564.0,27764.0,27940.0,27968.0,27392.0,27040.0,27536.0,28260.0,29072.0,29716.0,30852.0,30156.0,27524.0,25040.0,24320.0,23284.0,22476.0,22148.0,22096.0,22960.0,25688.0,27612.0,28344.0,28636.0,28172.0,27796.0,27952.0,28340.0,27756.0,27180.0,27816.0,29008.0,29472.0,30392.0,31964.0,31248.0,28420.0,26068.0,25032.0,23876.0,23072.0,22564.0,22560.0,23244.0,25976.0,27908.0,28868.0,28756.0,28672.0,28940.0,29456.0,29568.0,29228.0,28892.0,29328.0,30320.0,31220.0,31716.0,32976.0,31908.0,29220.0,26876.0,25668.0,24292.0,23492.0,23044.0,23296.0,24924.0,26664.0,28652.0,29584.0,29796.0
